correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
young forest,young forest ,0,0,2,5.5,0.5,"[(('y', 'o', 'u'), 1), (('o', 'u', 'n'), 1), (('u', 'n', 'g'), 1), (('n', 'g', ' '), 1), (('g', ' ', 'f'), 1)]","[(('young', 'forest'), 1)]",['annkw'],[],[],1,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
shaggy ar,Shiggy Jr  ,0,0,2,4.0,1.0,"[(('s', 'h', 'a'), 1), (('h', 'a', 'g'), 1), (('a', 'g', 'g'), 1), (('g', 'g', 'y'), 1), (('g', 'y', ' '), 1)]","[(('shiggy', 'jr'), 1)]",['annkw'],['http://t.co/jzdBQxDGbO'],[],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
bluetooth,Bluetooth   ,0,0,1,9.0,0.5,"[(('b', 'l', 'u'), 1), (('l', 'u', 'e'), 1), (('u', 'e', 't'), 1), (('e', 't', 'o'), 1), (('t', 'o', 'o'), 1)]",[],['annkw'],['http://t.co/H4Y54bxWAY'],[],1,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
hey kasmin don t stop being influenced by america,"Hey,Kasmin! Don't stop being influenced by America!  ",0,0,9,4.555555555555555,0.2777777777777778,"[(('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'k'), 1), ((' ', 'k', 'a'), 1), (('k', 'a', 's'), 1)]","[(('hey', 'kasmin'), 1), (('kasmin', 'don'), 1), (('don', 't'), 1), (('t', 'stop'), 1), (('stop', 'being'), 1)]","['annkw', 'shinyame']",[],[],2,0,0,33.33333333333333,0,0,0,0,11.11111111111111,0,11.11111111111111,0,0,0,0,0,22.22222222222222,44.44444444444444,0,0,0,0,0,0,0,Japonic,Japanese, 
saturday night kasumin,Saturday Night Kasumin ,0,0,3,6.666666666666667,0.6666666666666666,"[(('s', 'a', 't'), 1), (('a', 't', 'u'), 1), (('t', 'u', 'r'), 1), (('u', 'r', 'd'), 1), (('r', 'd', 'a'), 1)]","[(('saturday', 'night'), 1), (('night', 'kasumin'), 1)]",['annkw'],[],[],1,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,Japonic,Japanese, 
kasuga is this for rent,Kasuga is this for rent. ,0,0,5,3.8,0.2,"[(('i', 's', ' '), 2), (('k', 'a', 's'), 1), (('a', 's', 'u'), 1), (('s', 'u', 'g'), 1), (('u', 'g', 'a'), 1)]","[(('kasuga', 'is'), 1), (('is', 'this'), 1), (('this', 'for'), 1), (('for', 'rent'), 1)]",['annkw'],[],[],1,0,0,20.0,0,0,0,0,0,20.0,20.0,20.0,0,0,0,0,20.0,20.0,0,0,0,0,0,0,0,Japonic,Japanese, 
kasuga is no girlfriend,kasuga is no girlfriend ,0,0,4,5.0,0.375,"[(('k', 'a', 's'), 1), (('a', 's', 'u'), 1), (('s', 'u', 'g'), 1), (('u', 'g', 'a'), 1), (('g', 'a', ' '), 1)]","[(('kasuga', 'is'), 1), (('is', 'no'), 1), (('no', 'girlfriend'), 1)]",['annkw'],[],[],1,0,0,0,0,0,0,25.0,0,25.0,0,0,0,0,0,0,25.0,25.0,0,0,0,0,0,0,0,Japonic,Japanese, 
honey spice,HONEY SPICE ,0,2,2,5.0,0.0,"[(('h', 'o', 'n'), 1), (('o', 'n', 'e'), 1), (('n', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 's'), 1)]","[(('honey', 'spice'), 1)]",['annkw'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
congratulation happy birthday to audrey s all night nippon,Congratulation  Happy birthday to Audrey's all night nippon!!!    ,1,0,9,5.555555555555555,0.16666666666666666,"[((' ', 'n', 'i'), 2), (('c', 'o', 'n'), 1), (('o', 'n', 'g'), 1), (('n', 'g', 'r'), 1), (('g', 'r', 'a'), 1)]","[(('congratulation', 'happy'), 1), (('happy', 'birthday'), 1), (('birthday', 'to'), 1), (('to', 'audrey'), 1), (('audrey', 's'), 1)]","['annkw', 'ann', 'am1242']",[],[],3,0,0,11.11111111111111,0,0,11.11111111111111,11.11111111111111,0,44.44444444444444,11.11111111111111,0,0,0,0,11.11111111111111,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
one for all for fun wwwwww,"One for All,All for Fun wwwwww ",1,0,6,3.5,1.3452380952380951,"[(('w', 'w', 'w'), 4), ((' ', 'f', 'o'), 2), (('f', 'o', 'r'), 2), (('o', 'r', ' '), 2), (('o', 'n', 'e'), 1)]","[(('one', 'for'), 1), (('for', 'all'), 1), (('all', 'all'), 1), (('all', 'for'), 1), (('for', 'fun'), 1)]",['annkw'],[],[],1,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,0,33.33333333333333,0,0,0,0,0,0,0,16.666666666666664,0,0,16.666666666666664,0,0,0,Japonic,Japanese, 
kasuga is passing away,Kasuga is passing away. ,0,0,4,4.75,0.25,"[(('k', 'a', 's'), 1), (('a', 's', 'u'), 1), (('s', 'u', 'g'), 1), (('u', 'g', 'a'), 1), (('g', 'a', ' '), 1)]","[(('kasuga', 'is'), 1), (('is', 'passing'), 1), (('passing', 'away'), 1)]",['annkw'],[],[],1,0,0,25.0,0,0,0,0,0,0,0,0,25.0,0,0,0,25.0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
don t touch me,Don't touch me ,0,0,4,2.75,0.5,"[(('d', 'o', 'n'), 1), (('o', 'n', ' '), 1), (('n', ' ', 't'), 1), ((' ', 't', ' '), 1), (('t', ' ', 't'), 1)]","[(('don', 't'), 1), (('t', 'touch'), 1), (('touch', 'me'), 1)]",['annkw'],[],[],1,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Japonic,Japanese, 
hot tweet,[hot tweet]  ,0,0,2,4.0,0.0,"[(('h', 'o', 't'), 1), (('o', 't', ' '), 1), (('t', ' ', 't'), 1), ((' ', 't', 'w'), 1), (('t', 'w', 'e'), 1)]","[(('hot', 'tweet'), 1)]","['annkw', 'annkw']",['http://search.biglobe.ne.jp/twitter/index.html?q=#annkw'],[],2,0,0,100.0,0,1,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
test, test,0,0,1,4.0,0.0,"[(('t', 'e', 's'), 1), (('e', 's', 't'), 1)]",[],['annkw'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
let s half,Let's half ,0,0,3,2.6666666666666665,0.16666666666666666,"[(('l', 'e', 't'), 1), (('e', 't', ' '), 1), (('t', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'h'), 1)]","[(('let', 's'), 1), (('s', 'half'), 1)]",['annkw'],[],[],1,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
this travel together drink col,This travel together drink lol ,0,0,5,5.2,0.30000000000000004,"[(('t', 'h', 'i'), 1), (('h', 'i', 's'), 1), (('i', 's', ' '), 1), (('s', ' ', 't'), 1), ((' ', 't', 'r'), 1)]","[(('this', 'travel'), 1), (('travel', 'together'), 1), (('together', 'drink'), 1), (('drink', 'lol'), 1)]",['annkw'],[],[],1,0,0,0,0,0,0,20.0,20.0,40.0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
broken bone in the us,broken bone in the USA ,0,1,5,3.4,0.6,"[(('b', 'r', 'o'), 1), (('r', 'o', 'k'), 1), (('o', 'k', 'e'), 1), (('k', 'e', 'n'), 1), (('e', 'n', ' '), 1)]","[(('broken', 'bone'), 1), (('bone', 'in'), 1), (('in', 'the'), 1), (('the', 'usa'), 1)]",['annkw'],[],[],1,0,0,0,0,0,0,20.0,0,20.0,20.0,0,0,0,0,0,20.0,20.0,0,0,0,0,0,0,0,Japonic,Japanese, 
or me,or me? ,0,0,2,2.0,1.0,"[(('o', 'r', ' '), 1), (('r', ' ', 'm'), 1), ((' ', 'm', 'e'), 1)]","[(('or', 'me'), 1)]",['annkw'],[],[],1,0,0,50.0,0,0,0,0,0,0,0,50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
test, test,0,0,1,4.0,0.0,"[(('t', 'e', 's'), 1), (('e', 's', 't'), 1)]",[],['annkw'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
test,test ,0,0,1,4.0,0.0,"[(('t', 'e', 's'), 1), (('e', 's', 't'), 1)]",[],['annkw'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
test, TEST,0,1,1,4.0,0.0,"[(('t', 'e', 's'), 1), (('e', 's', 't'), 1)]",[],['annkw'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
thank you sooooo much o,"Thank you sooooo much!
*:.. o()o ..:*
 ",1,0,5,3.8,0.6666666666666666,"[(('o', 'o', 'o'), 3), (('t', 'h', 'a'), 1), (('h', 'a', 'n'), 1), (('a', 'n', 'k'), 1), (('n', 'k', ' '), 1)]","[(('thank', 'you'), 1), (('you', 'sooooo'), 1), (('sooooo', 'much'), 1), (('much', 'o'), 1), (('o', 'o'), 1)]",['popjwave'],['https://t.co/qSnptFU7Pi'],[],1,0,0,140.0,0,1,20.0,0,20.0,0,0,20.0,20.0,0,0,0,0,20.0,0,0,0,0,0,0,0,Japonic,Japanese, 
i love this track this song feels like an evolutional step to songs we ve done so far harry yeah it feels very sixtonesthe beat s so fast catchy yeah that s why i m grateful of hugh jack man he did nothing harry imitation rain new world,"I love this trackthis song feels like an evolutional step to songs we've done so far
HarryYeah it feels very SixTONESthe beat's so fastcatchy
Yeah that's why I'm grateful of Hugh Jackman
He did nothing
Harry

Imitation Rain NEW WORLD

 ",0,3,48,3.9375,2.590909090909091,"[((' ', 's', 'o'), 4), ((' ', 't', 'h'), 3), (('t', 'h', 'i'), 3), (('r', 'y', ' '), 3), (('v', 'e', ' '), 2)]","[(('i', 'love'), 1), (('love', 'this'), 1), (('this', 'trackthis'), 1), (('trackthis', 'song'), 1), (('song', 'feels'), 1)]","['votefor6T', 'popjwave']",['https://t.co/UQ0Y3dfURd'],[],2,0,0,0,0,1,6.249999999999999,2.083333333333333,2.083333333333333,16.66666666666666,8.333333333333332,8.333333333333332,10.416666666666664,0,6.249999999999999,0,6.249999999999999,14.583333333333329,0,0,0,0,2.083333333333333,0,0,Japonic,Japanese, 
firework,"firework
 ",0,0,1,8.0,0.0,"[(('f', 'i', 'r'), 1), (('i', 'r', 'e'), 1), (('r', 'e', 'w'), 1), (('e', 'w', 'o'), 1), (('w', 'o', 'r'), 1)]",[],['popjwave'],['https://t.co/pGOp9MRM42'],[],1,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
,"  

 ",0,0,0,0.0,0.0,[],[],['popjwave'],['https://t.co/fDJQ29qZBo'],[],1,0,0,100.0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,400.0,0,0,0,0,0,0,0,Japonic,Japanese, 
you must unlearn what you have learned,"You must unlearn what you have learned...
  ",1,0,7,4.571428571428571,0.0,"[(('y', 'o', 'u'), 2), (('o', 'u', ' '), 2), (('l', 'e', 'a'), 2), (('e', 'a', 'r'), 2), (('a', 'r', 'n'), 2)]","[(('you', 'must'), 1), (('must', 'unlearn'), 1), (('unlearn', 'what'), 1), (('what', 'you'), 1), (('you', 'have'), 1)]",['popjwave'],['https://t.co/wyTyZP1GEV'],[],1,0,0,0,0,1,0,14.285714285714285,0,28.57142857142857,14.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
top of the world,"TOP OF THE WORLD
 # ",0,3,4,3.25,0.0,"[(('t', 'o', 'p'), 1), (('o', 'p', ' '), 1), (('p', ' ', 'o'), 1), ((' ', 'o', 'f'), 1), (('o', 'f', ' '), 1)]","[(('top', 'of'), 1), (('of', 'the'), 1), (('the', 'world'), 1)]",['popjwave'],['https://t.co/S5fEZe0QQC'],[],1,0,0,0,0,1,25.0,0,0,50.0,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
now on air imitation rain,"Now OnAir
Imitation Rain
 


",0,0,5,4.2,2.5,"[(('o', 'n', ' '), 2), (('n', 'o', 'w'), 1), (('o', 'w', ' '), 1), (('w', ' ', 'o'), 1), ((' ', 'o', 'n'), 1)]","[(('now', 'onair'), 1), (('onair', 'imitation'), 1), (('imitation', 'rain'), 1)]","['popjwave', 'SixTONES', 'ImitationRain']",['https://t.co/vj6SyQmGQd'],[],3,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,40.0,0,0,60.0,0,0,0,0,0,Japonic,Japanese, 
harry sandwich company,"Harrys Sandwich Company


   #  # #",0,0,3,6.666666666666667,0.5,"[(('h', 'a', 'r'), 1), (('a', 'r', 'r'), 1), (('r', 'r', 'y'), 1), (('r', 'y', ' '), 1), (('y', ' ', 's'), 1)]","[(('harrys', 'sandwich'), 1), (('sandwich', 'company'), 1)]","['popjwave', 'jwave', 'radiko', '46']",['https://t.co/yW10OppDrg'],[],4,0,0,0,0,1,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,Japonic,Japanese, 
have a nice one,Have a nice one,0,0,4,3.0,0.25,"[(('h', 'a', 'v'), 1), (('a', 'v', 'e'), 1), (('v', 'e', ' '), 1), (('e', ' ', 'a'), 1), ((' ', 'a', ' '), 1)]","[(('have', 'a'), 1), (('a', 'nice'), 1), (('nice', 'one'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
1st live 1st live,      1st LIVE  1st LIVE  ,0,2,4,3.5,0.75,"[(('1', 's', 't'), 2), (('s', 't', ' '), 2), (('t', ' ', 'l'), 2), ((' ', 'l', 'i'), 2), (('l', 'i', 'v'), 2)]","[(('1st', 'live'), 2), (('live', '1st'), 1)]","['pitbull', 'mrworldwide', 'inspirational', 'inspo', 'motivational', 'AZALEA', 'AZALEA', 'popjwave']",['https://t.co/bimFOwvXL7'],[],8,0,0,25.0,0,1,25.0,0,0,25.0,0,0,25.0,0,0,0,0,0,25.0,0,0,0,0,0,0,Japonic,Japanese, 
just ten more minutes,just ten more minutes. ,0,0,4,4.5,0.125,"[(('j', 'u', 's'), 1), (('u', 's', 't'), 1), (('s', 't', ' '), 1), (('t', ' ', 't'), 1), ((' ', 't', 'e'), 1)]","[(('just', 'ten'), 1), (('ten', 'more'), 1), (('more', 'minutes'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
good stuffed,"good stuffed
",0,0,2,5.5,0.25,"[(('g', 'o', 'o'), 1), (('o', 'o', 'd'), 1), (('o', 'd', ' '), 1), (('d', ' ', 's'), 1), ((' ', 's', 't'), 1)]","[(('good', 'stuffed'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
iphone11,iPhone11 ,0,0,1,8.0,1.5,"[(('i', 'p', 'h'), 1), (('p', 'h', 'o'), 1), (('h', 'o', 'n'), 1), (('o', 'n', 'e'), 1), (('n', 'e', '1'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
amazing,Amazing,0,0,1,7.0,0.0,"[(('a', 'm', 'a'), 1), (('m', 'a', 'z'), 1), (('a', 'z', 'i'), 1), (('z', 'i', 'n'), 1), (('i', 'n', 'g'), 1)]",[],['popjwave'],[],[],1,0,0,0,0,0,0,100.0,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
over the rainbow,over the rainbow ,0,0,3,4.666666666666667,0.0,"[(('o', 'v', 'e'), 1), (('v', 'e', 'r'), 1), (('e', 'r', ' '), 1), (('r', ' ', 't'), 1), ((' ', 't', 'h'), 1)]","[(('over', 'the'), 1), (('the', 'rainbow'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0,0,Japonic,Japanese, 
asuka s english is wonderful,"Asuka's English is wonderful
",0,0,5,4.8,0.4,"[(('a', 's', 'u'), 1), (('s', 'u', 'k'), 1), (('u', 'k', 'a'), 1), (('k', 'a', ' '), 1), (('a', ' ', 's'), 1)]","[(('asuka', 's'), 1), (('s', 'english'), 1), (('english', 'is'), 1), (('is', 'wonderful'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,20.0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
good morning,Good morning ,0,0,2,5.5,0.25,"[(('g', 'o', 'o'), 1), (('o', 'o', 'd'), 1), (('o', 'd', ' '), 1), (('d', ' ', 'm'), 1), ((' ', 'm', 'o'), 1)]","[(('good', 'morning'), 1)]",['popjwave'],[],[],1,0,0,100.0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
happy birthday asuka,"Happy Birthday ! Asuka !
",0,0,3,6.0,0.3333333333333333,"[(('h', 'a', 'p'), 1), (('a', 'p', 'p'), 1), (('p', 'p', 'y'), 1), (('p', 'y', ' '), 1), (('y', ' ', 'b'), 1)]","[(('happy', 'birthday'), 1), (('birthday', 'asuka'), 1)]",['popjwave'],[],[],1,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,Japonic,Japanese, 
beer please,"beer please.
 ",0,0,2,5.0,0.0,"[(('b', 'e', 'e'), 1), (('e', 'e', 'r'), 1), (('e', 'r', ' '), 1), (('r', ' ', 'p'), 1), ((' ', 'p', 'l'), 1)]","[(('beer', 'please'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,Japonic,Japanese, 
am i loving,"Am I Loving
 ",0,0,3,3.0,0.5,"[(('a', 'm', ' '), 1), (('m', ' ', 'i'), 1), ((' ', 'i', ' '), 1), (('i', ' ', 'l'), 1), ((' ', 'l', 'o'), 1)]","[(('am', 'i'), 1), (('i', 'loving'), 1)]",['popjwave'],[],[],1,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,0,0,0,0,Japonic,Japanese, 
sing out,"sing out!
",0,0,2,3.5,0.0,"[(('s', 'i', 'n'), 1), (('i', 'n', 'g'), 1), (('n', 'g', ' '), 1), (('g', ' ', 'o'), 1), ((' ', 'o', 'u'), 1)]","[(('sing', 'out'), 1)]",['popjwave'],[],[],1,0,0,100.0,0,0,0,0,0,0,0,50.0,50.0,50.0,0,0,50.0,150.0,0,0,0,0,0,0,0,Japonic,Japanese, 
but please do not overdo it asuka,"But please do not overdo it.  Asuka.

 ",0,0,7,3.857142857142857,0.2857142857142857,"[(('d', 'o', ' '), 2), (('b', 'u', 't'), 1), (('u', 't', ' '), 1), (('t', ' ', 'p'), 1), ((' ', 'p', 'l'), 1)]","[(('but', 'please'), 1), (('please', 'do'), 1), (('do', 'not'), 1), (('not', 'overdo'), 1), (('overdo', 'it'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,14.285714285714285,0,14.285714285714285,0,14.285714285714285,0,0,0,0,0,14.285714285714285,0,0,0,0,0,0,0,Japonic,Japanese, 
i like your sensibility,"I like your sensibility
",0,0,4,5.0,0.125,"[(('i', ' ', 'l'), 1), ((' ', 'l', 'i'), 1), (('l', 'i', 'k'), 1), (('i', 'k', 'e'), 1), (('k', 'e', ' '), 1)]","[(('i', 'like'), 1), (('like', 'your'), 1), (('your', 'sensibility'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
morning,"morning morning
 ",0,0,1,7.0,0.0,"[(('m', 'o', 'r'), 1), (('o', 'r', 'n'), 1), (('r', 'n', 'i'), 1), (('n', 'i', 'n'), 1), (('i', 'n', 'g'), 1)]","[(('morning', 'morning'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,100.0,0,0,100.0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,Japonic,Japanese, 
no thank you,"No thank you
",0,0,3,3.3333333333333335,0.16666666666666666,"[(('n', 'o', ' '), 1), (('o', ' ', 't'), 1), ((' ', 't', 'h'), 1), (('t', 'h', 'a'), 1), (('h', 'a', 'n'), 1)]","[(('no', 'thank'), 1), (('thank', 'you'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
against,"against

",0,0,1,7.0,0.0,"[(('a', 'g', 'a'), 1), (('g', 'a', 'i'), 1), (('a', 'i', 'n'), 1), (('i', 'n', 's'), 1), (('n', 's', 't'), 1)]",[],['popjwave'],[],[],1,0,0,100.0,0,0,0,100.0,0,200.0,100.0,0,0,0,0,0,100.0,0,300.0,300.0,0,0,0,0,0,Japonic,Japanese, 
pop of the world j wave 2018 11 24 06 00 08 00,"


POP OF THE WORLD | J-WAVE | 2018/11/24/ | 06:00-08:00  ",0,5,13,2.6153846153846154,0.6923076923076923,"[((' ', '0', '0'), 2), (('p', 'o', 'p'), 1), (('o', 'p', ' '), 1), (('p', ' ', 'o'), 1), ((' ', 'o', 'f'), 1)]","[(('pop', 'of'), 1), (('of', 'the'), 1), (('the', 'world'), 1), (('world', 'j'), 1), (('j', 'wave'), 1)]","['jwave', 'popjwave', 'jwave']",['https://t.co/OJM8T1VWM9'],[],3,0,0,7.6923076923076925,0,1,0,0,0,0,7.6923076923076925,23.076923076923077,7.6923076923076925,0,0,0,0,15.384615384615385,0,0,0,0,0,0,0,Japonic,Japanese, 
so what do you like about me,"So, what do you like about me ",0,0,7,3.142857142857143,0.2857142857142857,"[(('s', 'o', ' '), 1), (('o', ' ', 'w'), 1), ((' ', 'w', 'h'), 1), (('w', 'h', 'a'), 1), (('h', 'a', 't'), 1)]","[(('so', 'what'), 1), (('what', 'do'), 1), (('do', 'you'), 1), (('you', 'like'), 1), (('like', 'about'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,14.285714285714285,0,0,0,28.57142857142857,14.285714285714285,0,0,14.285714285714285,0,0,28.57142857142857,0,0,0,0,0,0,0,Japonic,Japanese, 
i don t know if your for real,"I don't know if your for real
",0,0,8,2.75,0.1875,"[(('i', ' ', 'd'), 1), ((' ', 'd', 'o'), 1), (('d', 'o', 'n'), 1), (('o', 'n', ' '), 1), (('n', ' ', 't'), 1)]","[(('i', 'don'), 1), (('don', 't'), 1), (('t', 'know'), 1), (('know', 'if'), 1), (('if', 'your'), 1)]",['popjwave'],[],[],1,0,0,25.0,12.5,0,25.0,37.5,12.5,25.0,37.5,12.5,0,25.0,0,0,0,62.5,0,0,0,0,0,0,0,Japonic,Japanese, 
will have a nice day n make a bright start to the weekend luz of you asuka chaaaaaaaaaaaaaaaaa n,"will have a nice day n make a bright start to the weekend, cuz of you asuka chaaaaaaaaaaaaaaaaa----n!!
",1,0,19,4.105263157894737,0.7894736842105263,"[(('a', 'a', 'a'), 15), (('e', ' ', 'a'), 2), ((' ', 'a', ' '), 2), (('a', ' ', 'n'), 2), (('w', 'i', 'l'), 1)]","[(('will', 'have'), 1), (('have', 'a'), 1), (('a', 'nice'), 1), (('nice', 'day'), 1), (('day', 'n'), 1)]",['popjwave'],[],[],1,0,0,0,0,0,0,0,0,5.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japonic,Japanese, 
